date,revenue_offeredcapacity_reg
2023-04-13 12:00:00,96.3213
2023-04-13 13:00:00,128.4113
2023-04-13 14:00:00,39.1813
2023-04-13 15:00:00,125.3913
2023-04-13 16:00:00,83.4613
2023-04-13 17:00:00,367.2113
2023-04-13 18:00:00,143.8813
2023-04-13 19:00:00,101.4313
2023-04-13 20:00:00,145.3413
2023-04-13 21:00:00,57.1513
2023-04-13 22:00:00,97.5313
2023-04-13 23:00:00,171.4600
2023-04-14 00:00:00,3.3712
2023-04-14 01:00:00,55.7712
2023-04-14 02:00:00,67.6312
2023-04-14 03:00:00,206.9812
2023-04-14 04:00:00,69.4412
2023-04-14 05:00:00,236.2512
2023-04-14 06:00:00,234.1612
2023-04-14 07:00:00,127.8212
2023-04-14 08:00:00,213.4212
2023-04-14 09:00:00,61.5412
2023-04-14 10:00:00,63.1212
2023-04-14 11:00:00,60.5112
2023-04-14 12:00:00,45.3212
2023-04-14 13:00:00,46.5212
2023-04-14 14:00:00,17.4312
2023-04-14 15:00:00,33.0512
2023-04-14 16:00:00,62.3612
2023-04-14 17:00:00,112.0112
2023-04-14 18:00:00,76.8912
2023-04-14 19:00:00,109.8512
2023-04-14 20:00:00,140.2412
2023-04-14 21:00:00,203.6812
2023-04-14 22:00:00,172.1412
2023-04-14 23:00:00,209.2500
2023-04-15 00:00:00,7.5890
2023-04-15 01:00:00,134.1890
2023-04-15 02:00:00,87.9790
2023-04-15 03:00:00,89.3590
2023-04-15 04:00:00,38.6690
2023-04-15 05:00:00,214.7090
2023-04-15 06:00:00,182.3790
2023-04-15 07:00:00,121.6490
2023-04-15 08:00:00,121.6490
2023-04-15 09:00:00,94.6590
2023-04-15 10:00:00,125.3190
2023-04-15 11:00:00,159.7690
2023-04-15 12:00:00,149.2690
2023-04-15 13:00:00,149.4690
2023-04-15 14:00:00,222.6790
2023-04-15 15:00:00,141.6690
2023-04-15 16:00:00,61.1590
2023-04-15 17:00:00,141.8690
2023-04-15 18:00:00,144.9690
2023-04-15 19:00:00,204.2990
2023-04-15 20:00:00,234.9890
2023-04-15 21:00:00,213.3290
2023-04-15 22:00:00,168.5690
2023-04-15 23:00:00,228.0000
2023-04-16 00:00:00,6.7965
2023-04-16 01:00:00,119.1165
2023-04-16 02:00:00,80.3165
2023-04-16 03:00:00,103.3065
2023-04-16 04:00:00,57.5565
2023-04-16 05:00:00,164.7965
2023-04-16 06:00:00,175.1265
2023-04-16 07:00:00,189.4965
2023-04-16 08:00:00,70.7065
2023-04-16 09:00:00,86.6965
2023-04-16 10:00:00,166.6465
2023-04-16 11:00:00,227.0365
2023-04-16 12:00:00,190.3965
2023-04-16 13:00:00,85.8965
2023-04-16 14:00:00,32.3665
2023-04-16 15:00:00,62.3365
2023-04-16 16:00:00,77.5065
2023-04-16 17:00:00,94.1765
2023-04-16 18:00:00,75.7265
2023-04-16 19:00:00,53.1465
2023-04-16 20:00:00,131.7765
2023-04-16 21:00:00,90.0165
2023-04-16 22:00:00,186.1365
2023-04-16 23:00:00,155.2000
2023-04-17 00:00:00,1.8614
2023-04-17 01:00:00,41.3914
2023-04-17 02:00:00,63.0514
2023-04-17 03:00:00,29.9814
2023-04-17 04:00:00,57.6214
2023-04-17 05:00:00,204.9814
2023-04-17 06:00:00,160.8314
2023-04-17 07:00:00,143.0914
2023-04-17 08:00:00,137.1214
2023-04-17 09:00:00,63.0014
2023-04-17 10:00:00,74.2714
2023-04-17 11:00:00,55.2214
2023-04-17 12:00:00,41.6514
2023-04-17 13:00:00,79.6114
2023-04-17 14:00:00,44.8714
2023-04-17 15:00:00,1.8614
2023-04-17 16:00:00,1.8614
2023-04-17 17:00:00,1.8614
2023-04-17 18:00:00,1.8614
2023-04-17 19:00:00,121.2314
2023-04-17 20:00:00,269.9714
2023-04-17 21:00:00,112.8014
2023-04-17 22:00:00,183.2214
2023-04-17 23:00:00,224.6500
2023-04-18 00:00:00,5.3554
2023-04-18 01:00:00,179.8554
2023-04-18 02:00:00,160.9954
2023-04-18 03:00:00,150.6754
2023-04-18 04:00:00,135.5754
2023-04-18 05:00:00,149.4454
2023-04-18 06:00:00,83.8054
2023-04-18 07:00:00,138.8454
2023-04-18 08:00:00,23.4154
2023-04-18 09:00:00,37.2354
2023-04-18 10:00:00,22.5654
2023-04-18 11:00:00,109.7954
2023-04-18 12:00:00,75.3854
2023-04-18 13:00:00,41.0754
2023-04-18 14:00:00,105.2354
2023-04-18 15:00:00,113.2454
2023-04-18 16:00:00,106.3754
2023-04-18 17:00:00,209.0754
2023-04-18 18:00:00,97.0554
2023-04-18 19:00:00,143.2954
2023-04-18 20:00:00,273.5554
2023-04-18 21:00:00,207.1554
2023-04-18 22:00:00,237.1754
2023-04-18 23:00:00,171.9900
2023-04-19 00:00:00,11.5914
2023-04-19 01:00:00,327.9214
2023-04-19 02:00:00,137.9914
2023-04-19 03:00:00,104.0914
2023-04-19 04:00:00,93.4814
2023-04-19 05:00:00,255.6814
2023-04-19 06:00:00,317.6014
2023-04-19 07:00:00,175.1214
2023-04-19 08:00:00,87.0514
2023-04-19 09:00:00,82.3014
2023-04-19 10:00:00,134.4614
2023-04-19 11:00:00,151.1514
2023-04-19 12:00:00,135.5314
2023-04-19 13:00:00,174.5714
2023-04-19 14:00:00,154.8714
2023-04-19 15:00:00,158.8614
2023-04-19 16:00:00,181.2214
2023-04-19 17:00:00,186.4014
2023-04-19 18:00:00,181.5814
2023-04-19 19:00:00,104.7814
2023-04-19 20:00:00,172.6014
2023-04-19 21:00:00,189.0714
2023-04-19 22:00:00,236.6214
2023-04-19 23:00:00,186.5400
2023-04-20 00:00:00,10.9618
2023-04-20 01:00:00,163.5718
2023-04-20 02:00:00,227.1318
2023-04-20 03:00:00,160.2218
2023-04-20 04:00:00,224.5418
2023-04-20 05:00:00,212.9718
2023-04-20 06:00:00,287.9618
2023-04-20 07:00:00,190.6718
2023-04-20 08:00:00,187.8618
2023-04-20 09:00:00,207.2918
2023-04-20 10:00:00,111.9718
2023-04-20 11:00:00,123.2118
2023-04-20 12:00:00,119.5118
2023-04-20 13:00:00,47.6018
