date,volume_offeredcapacity_reg
2023-05-02 08:00:00,17.8570
2023-05-02 09:00:00,25.0910
2023-05-02 10:00:00,19.1310
2023-05-02 11:00:00,16.5020
2023-05-02 12:00:00,13.0310
2023-05-02 13:00:00,15.6040
2023-05-02 14:00:00,14.8680
2023-05-02 15:00:00,16.5080
2023-05-02 16:00:00,13.3810
2023-05-02 17:00:00,17.7390
2023-05-02 18:00:00,17.2110
2023-05-02 19:00:00,21.3100
2023-05-02 20:00:00,17.8530
2023-05-02 21:00:00,17.8530
2023-05-02 22:00:00,20.3960
2023-05-02 23:00:00,21.1830
2023-05-03 00:00:00,21.5710
2023-05-03 01:00:00,22.5110
2023-05-03 02:00:00,28.4220
2023-05-03 03:00:00,24.6400
2023-05-03 04:00:00,27.5100
2023-05-03 05:00:00,25.2350
2023-05-03 06:00:00,20.3740
